Microbe_name	Chia_name	Chia_id	Match	CSM5MCVN	CSM5MCWE	CSM5MCX3	CSM5MCXL	CSM5MCY8	CSM5MCZ3	CSM5MCZF	CSM67UA2	CSM67UAA	CSM67UAQ	CSM67UB1	CSM67UBB	CSM67UBH	CSM67UBN	CSM67UBZ	CSM67UCK	CSM67UDN	CSM67UEA	CSM67UEI	CSM67UEW	CSM67UF5	CSM67UFZ	CSM67UGO	CSM67UH7	CSM79HGP	CSM79HGZ	CSM79HH8	CSM79HHO	CSM79HI7	CSM79HIB	CSM79HIJ	CSM79HIT	CSM79HJM	CSM79HJS	CSM79HKB	CSM79HKZ	CSM79HLA	CSM79HLM	CSM79HMN	CSM79HN6	CSM79HOJ	CSM79HP4	CSM79HPA	CSM79HPS	CSM79HR6	CSM79HRG	CSM7KOJO	CSM7KOKB	CSM7KOKN	CSM7KOKZ	CSM7KOLA	CSM7KOLE	CSM7KOLK	CSM7KOLY	CSM7KOMB	CSM7KOMT	CSM7KON2	CSM7KON8	CSM7KONA	CSM7KONK	CSM7KOO9	CSM7KOOF	CSM7KOOH	CSM7KOOV	CSM7KOP8	CSM7KOPE	CSM7KOPI	CSM7KOPS	CSM7KOQ1	CSM7KORK	CSM7KORU	CSM7KOSP	CSM7KOSV	CSM7KOTK	CSM7KOTU	CSM7KOU9	CSM7KOUL	CSM9X1Y5	CSM9X1YV	CSM9X1ZC	CSM9X211	CSM9X213	CSM9X21J	CSM9X22G	CSM9X22U	CSM9X237	CSM9X23B	CSMA9J65	CSMAG78W	CSMAIG7X	ESM5MEBE	ESM5MEBG	ESM5MEBU	ESM5MEC5	ESM5MECL	ESM5MEDD	ESM5MEDN	ESM718SY	ESM718TF	ESM718TM	ESM718UH	ESM718V8	ESM7F5AK	ESM9IEP1	HSM5MD3Y	HSM5MD41	HSM5MD43	HSM5MD4O	HSM5MD5D	HSM5MD5P	HSM5MD62	HSM5MD6A	HSM5MD6K	HSM5MD73	HSM5MD79	HSM5MD7J	HSM67VCZ	HSM67VD6	HSM67VEE	HSM67VES	HSM67VF3	HSM67VFR	HSM67VFZ	HSM67VGA	HSM67VGG	HSM67VH1	HSM67VHF	HSM67VI5	HSM6XRQ8	HSM6XRQB	HSM6XRQM	HSM6XRQW	HSM6XRRD	HSM6XRRJ	HSM6XRRV	HSM6XRS8	HSM6XRSG	HSM6XRSN	HSM6XRTM	HSM6XRTQ	HSM6XRV2	HSM6XRVC	HSM6XRVK	HSM6XRVO	HSM6XRVW	HSM7CYXA	HSM7CYY3	HSM7CYYB	HSM7CYYF	HSM7CYZ7	HSM7CYZJ	HSM7CYZT	HSM7CZ14	HSM7CZ32	HSM7CZ38	HSM7CZ3G	HSM7J4G1	HSM7J4GR	HSM7J4HC	HSM7J4HO	HSM7J4HS	HSM7J4I3	HSM7J4I7	HSM7J4IC	HSM7J4IS	HSM7J4IU	HSM7J4J7	HSM7J4JF	HSM7J4JZ	HSM7J4K8	HSM7J4KC	HSM7J4KK	HSM7J4KQ	HSM7J4L9	HSM7J4LD	HSM7J4LN	HSM7J4LP	HSM7J4M4	HSM7J4ME	HSM7J4MK	HSM7J4MS	HSM7J4MY	HSM7J4N4	HSM7J4NA	HSM7J4NE	HSM7J4NU	HSM7J4O1	HSM7J4O3	HSM7J4OE	HSM7J4OT	HSM7J4OZ	HSM7J4PE	HSM7J4PW	HSM7J4QB	HSM7J4QJ	HSM7J4QT	HSM7J4R2	HSMA33J5	HSMA33J9	HSMA33JB	HSMA33JP	HSMA33KM	HSMA33L1	HSMA33M8	HSMA33MI	HSMA33MZ	HSMA33NQ	HSMA33NW	HSMA33NY	HSMA33O1	HSMA33OJ	HSMA33OR	HSMA33OZ	HSMA33PZ	HSMA33Q6	HSMA33QO	HSMA33R7	HSMA33R9	HSMA33RX	HSMA33SG	HSMA33SK	MSM5LLDA	MSM5LLDI	MSM5LLDS	MSM5LLF4	MSM6J2HF	MSM6J2HT	MSM6J2IG	MSM6J2IQ	MSM6J2J1	MSM6J2J5	MSM6J2JR	MSM6J2K6	MSM6J2KE	MSM6J2LB	MSM6J2LL	MSM6J2LT	MSM6J2M3	MSM6J2MB	MSM6J2MH	MSM6J2OH	MSM6J2OP	MSM6J2PM	MSM6J2PO	MSM6J2PU	MSM6J2Q1	MSM6J2Q3	MSM6J2QP	MSM6J2R2	MSM6J2R8	MSM6J2RO	MSM6J2SE	MSM79H5G	MSM79H5Q	MSM79H63	MSM79H6F	MSM79H6Y	MSM79H7G	MSM79H7M	MSM79H7Q	MSM79H7Y	MSM79H85	MSM79H8D	MSM79H9G	MSM79H9Q	MSM79HA3	MSM79HAH	MSM79HAJ	MSM79HAN	MSM79HB6	MSM79HC8	MSM79HCR	MSM79HDA	MSM79HDE	MSM79HDQ	MSM79HEY	MSM9VZEK	MSM9VZES	MSM9VZEW	MSM9VZF7	MSM9VZFR	MSM9VZGO	MSM9VZHB	MSM9VZHF	MSM9VZHR	MSM9VZHX	MSM9VZI6	MSM9VZIM	MSM9VZIQ	MSM9VZJ3	MSM9VZJZ	MSM9VZKE	MSM9VZL9	MSM9VZLJ	MSM9VZLP	MSM9VZLV	MSM9VZME	MSM9VZMM	MSM9VZMU	MSM9VZNL	MSM9VZNX	MSM9VZOI	MSM9VZOO	MSM9VZOU	MSM9VZP3	MSM9VZPL	MSMA267V	MSMA26AL	MSMA26AZ	MSMA26BB	MSMA26BR	MSMA26CX	MSMA26DG	MSMA26DO	MSMA26EJ	MSMA26ET	MSMAPC5D	MSMAPC6G	MSMAPC6K	MSMAPC7J	MSMAPC7T	MSMB4LXW	MSMB4LXY	MSMB4LYB	MSMB4LYH	MSMB4LZ4	MSMB4LZ8	MSMB4LZC	MSMB4LZK	MSMB4LZR	MSMB4LZX	PSM6XBQY	PSM6XBRK	PSM6XBSE	PSM6XBSI	PSM6XBSK	PSM6XBSS	PSM6XBT3	PSM6XBUG	PSM6XBUO	PSM6XBVM	PSM7J12F	PSM7J12J	PSM7J12R	PSM7J12V	PSM7J136	PSM7J13E	PSM7J141	PSM7J14L	PSM7J14T	PSM7J14X	PSM7J156	PSM7J158	PSM7J15M	PSM7J15U	PSM7J161	PSM7J16Y	PSM7J177	PSM7J17F	PSM7J17L	PSM7J17X	PSM7J193	PSM7J19B	PSM7J19J	PSM7J1A2	PSM7J1AU	PSM7J1BF	PSM7J1CC	PSM7J1CU	PSMA263W	PSMA264Q	PSMA265H	PSMA265N	PSMA265T	PSMA265X	PSMA266I	PSMA266Q	PSMA2675	PSMA267J	PSMA267P	PSMA269W	PSMA26A3	PSMB4MBK	PSMB4MC5
Parabacteroides_goldsteinii	NA	0	F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0054607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.24e-05	0	0	0	0	0.0697966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0042038	0	0	0	0	0	0	0	0	0	0	0	0	0.0047417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0078249	0	0	0	0	0.0240375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005642	0	0	0	0.0028838	0.0016041	0.0020087	0.0065765	0	0.0344441	0.0450453	0	2.28e-05	0	0.0003138	0	0	0	0	0	0	0.0017655	0	0	0	0	0	0	0	0	0	0	0.0090661	0	0	0	0	0	0.0012807	0	0	0	0.0074633	0.0132367	0	0	0	0	0	0.0007351	0	0	0	0	0	0.0115231	0	0	0	0	0	0	0	0	0	0	0	0	0.0007394	0	0.0009803	2.71e-05	5.6e-06	0.0122734	0	0	0.0006394	0	0.0581346	0.0004432	0	0	0.0003151	0.0009191	0	0	0	0	0.0106906	9.59e-05	0.0035318	0.0176926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003797	0	0	1.37e-05	0	0	0	0	0.0257213	0.0022494	0	0	0	0	0	0	0	0	0	0	0.0007094	0	0	0	0	0.0001095	0	0.0002114	0	0.0001516	0	3.46e-05	0	0	3.17e-05	9.59e-05	0	0	0.0005914	0	0	0	0.0001788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0181263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Parabacteroides_johnsonii	Parabacteroides johnsonii	813	T	0	0	0	0	5.82e-05	0	0	0	0	0	0	0	0	0	0.0250008	0	0	0	0.0015344	0	0	0	0	0.0022966	0	0.0122537	0.0034649	0	0	0	0	0	0	0	0	0	0	0.0225345	0	0	0	0.0126901	0.0042365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0059229	0.0078654	0	0	0.0095434	0	0	0	0	0	0	0	0	0	0	0.0039616	0	0	0	0	0	0	0	0	0	0.0001393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000563	0.0107542	0.0016561	0	0	0.0025435	0	0	0.0009944	0.0073319	2.68e-05	0	0.0005601	0	0	0	0.0020118	0	0	0	0	0.0049331	0	0	0.0002888	0	0.0017678	0.0014216	0.0003176	0	0	0	0.0030111	0	0	0.0037125	0.0001498	5.09e-05	0	0	0	0	0	0	0	0.0006825	0	0	0	0	0	0	0	0	5.94e-05	0	1.07e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0100286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Parabacteroides_merdae	Parabacteroides merdae	814	T	0	0	0.0075155	0.0267668	0.10043	0	0.0130584	0	0.0001462	0	0	0	0	0	0	0.0053971	0.0334416	0.0341833	0.0508598	0	0	0.0027891	0.0168472	0	0	0	0.0023344	0.0313022	0	0	0.0001251	0	0	0.000589	0.0069733	0	0.0355285	0	0.0030858	0.025392	0.004797	0	0.0018432	0	0	0.0192319	0	0	0.0104531	0	0.0025672	0.0059724	0.0154866	0	0	0	0.0292715	0.0247678	0.001159	0.0045175	0.153273	0.0832628	0	0	0.0256907	0.0172685	0	0	0	2.49e-05	0.0280923	0	0.0267702	0.0013817	0	0.0041817	0.0003404	0	0	0.112491	0	0.0004811	0.0860877	0.0452289	0	0	0	0	0	0	0	0	0.0455802	0.055796	0	0.0601632	0.0012502	0.0884636	0.0044291	0.0075171	0.0602446	0.0065339	0.0345478	0.0103418	0.108328	0.0279889	0.0047193	0.0333963	0.0667799	0.0050631	0.0452498	0.0907866	0	0.0295816	0	0	0.000382	0	0	0.0809648	0	0.194462	0.0905352	0	0	0.0362611	0.0001809	0.0402647	0.0042703	0	0	0.0806134	0.0086512	0	0.0138183	0	0	0.0426404	0.049648	0.0001618	0.0121653	0	0	0.0469067	0.0045944	0.0079216	0.0101179	0	0.115272	0	0.0391819	0	0	0.0024993	0.096685	0.0241238	0.0259368	0.0015184	0.0325182	0.0618025	0.0053841	0	0.0432656	0.101609	0.000231	0.0648577	0.0446369	0.0307678	0.0001517	0.0053576	0.0083711	0.0267614	0	0.0496176	0.0986116	0.14039	0	0.0005022	0.0030041	0.0177174	0.138154	0.02352	0.0074138	0.0320721	0	0.0597523	0.0320227	0.0470301	0.0147517	0.0004906	0.133687	0.0064835	0	0	0	0.0114016	0	0.0079165	0.0261073	0.022263	0.10436	0.0819023	0	0.051471	0	0.0014256	0	0.0760488	0.0371109	0	0.0842285	0.009822	0.0136385	0.000117	0	0.0185614	0.0631313	0.0719179	0.0296596	0.0297635	0.0341238	0.0223999	0.0165864	0.0299143	0	0	0.0307892	0.0980102	0	0.0003817	0	0.0354012	0	0.0009703	0.0066202	0	0.0082771	0.0012879	0	0	0	0	0	0.0453703	0.020887	0.0033413	0.0785352	0.017461	0.0039419	0.0040935	0	0.0928505	0.0152508	0.0175931	0.0569669	0	0.0009422	0.0058575	0.0036783	0.0499312	0.0354663	0	0.0637686	0	0.0051203	0	0.0193382	0.013267	0.0136639	0.0517193	0.0560918	0	0	0	0.0348542	0.0634056	0.0086283	0.01151	0	0	0.0382581	0.0051065	0.0008996	0.002849	0	0	0.0015597	0	0	0	0.0171738	0.0824633	0.0099552	0.009307	0.017984	0.0088958	0	0.0071537	0.0169516	0.0337098	0	0	0	0	0	0	0.0069392	0.0212905	0.0086139	0.0128038	0.0367238	0	0.0081363	0.0166783	0	0.0096942	0	0	0.0169329	0.0046136	0	0.0130728	0	0	0.0088829	0.0077501	0.061875	0	0.0273275	0	0.0172935	0	0.0108655	0	0	0	0	0	0	0	0.0139604	0	0	0	0.0032843	0	0	0.0032566	0	0	0.0068436	0.010786	0.0443546	0	0	0	0	0	0	0.0331191	0	0	0.023038	0.0145199	0	0	0.0292313	0	0.0114244	0	0.0202571	0	0.0625063	0.011739	0.0275961	0	0	0.0294555	0.0082028	0.0305258	0.0432745	0.0192335	0.0173924	0.0159954
Parabacteroides_sp_20_3	NA	0	F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Parabacteroides_sp_D13	NA	0	F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0239149	0	0	0.0162173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0180774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0159135	0.0200524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0194395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0099871	0.0094838	0	0	0	0	0	0	0
Parabacteroides_unclassified	Parabacteroides johnsonii	813	F	0.0006701	0	0	0	0	0	0	0.0001007	0	0.0466593	0.0204135	0.0001314	0.000218	0.0001126	0.0322878	0.0151356	0	0	0.054034	0	0	0.0001456	0	0.0045691	0.0001259	0.0153745	0.0079464	0	0	0	0.0500864	0.0156351	0.0001881	0.0003949	0.0046915	0.0215842	0	0.0031409	0	0	0	0.0062941	0.0209407	0.0127217	0	0	0	0.0508979	0	0.0192852	0	0	0.0017704	5.19e-05	0.0280995	0	0	0	0.0762508	0.0651256	0	0	0	0.0001656	0.0089762	0.0047778	0.0551483	0.0352989	0.0143495	0.0704003	0	0.0001257	0	0.0338469	0.0177471	0.0435307	0.0174297	0.0001259	0.0136006	0	0.0329803	0.0187792	0	0.0299983	0.0119336	0.0019124	0.0159823	0.0003566	0	0.0002068	0.0410813	0.0315321	0.0277634	0.033513	0.0364769	0	0	0.0076002	0	0.0067354	0	0	0	0	0	0	0	0.0068505	0	0.0132019	0	0	8.39e-05	0	0.0804173	0.0186973	0.099883	0.0885152	8.28e-05	0	0.0376709	0	0	0	0	0	0.0966956	0	0.0018796	0.0001746	0.0297818	0	0	0	0	0.0084585	0.0007252	0	0	0	0.0013209	3.23e-05	6.11e-05	0	0	0.0010115	0.072761	0	0	0	0	0.10155	0.162573	0	0.0267734	0.00248	0	0.149835	0	0	0	0.0759894	0.0247272	0	0.0364222	0	0	0.0323751	0	0.0190548	0	0	0.0282074	0	0	0	0	0.0004821	0	0	0.0404343	0	0	0	0.0556993	0	0	0	0	0	0	0	0.108047	6.23e-05	0	0	0	0	0	0	0	0	0	0	0.006141	0	0	0.0263927	0	0.0382929	0	0.0045003	0.0596548	0.0004426	0.0004665	0	0	0	0.0416966	0	0	0	0	0	0	0.0022801	0	0	4.44e-05	0.0111632	0	0	0.0012591	0.0073335	0	0	0.0680365	0.0067501	0	0	0	0	0.0017408	0	0	0.0035195	0	0.0023352	0.0043699	0.0032288	0	0	0.0035936	0.0045477	0	0.0231255	0.0444854	0	0.0549878	0	0	3.13e-05	0	0	0.0010111	0.0043177	0	0	0	0.0011748	0	0	0	0	0	0	0.0011886	0.001967	0.0001566	0.006177	0	0	0	0	0	0.0429306	0.0503437	0.0002756	0.0002998	0.0011189	0	0	0	0	0	0	0.0430962	0	0	0	0.0004278	0.0009628	0.0004494	0	0.0001497	5.32e-05	0.0055816	0	0	0	0	0.0048211	0	0	0	0.0080956	7.06e-05	0.0014052	0	0	0	0	0.0009947	0.0004443	0.0025504	0	0	0	0	0.0003414	0	0	0.0008051	0.0026622	0.0112188	0.0141911	0.010159	0.0306055	0.0273675	0.0219854	0	0.0294414	0.273532	0.147158	0.0025376	0.0187384	0.0160017	0.003488	0	0.0055395	0	0	0	0	0	0	0.0189046	0	0	0	0	0.0568349	0.0009579	0.0054973	0	0.0193994	0	0.0088284	0	0.157619	0.0144504	0	0	0	0	0	0.0032802	0	0.0093665	0.003984	0	0	0	0
Paracoccus_unclassified	Paracoccus denitrificans	816	F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paraprevotella_clara	NA	0	F	0	0	0.006469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0141325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0094679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011041	0.0009382	0.0058595	0.000644	0.0051197	0.0007319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0025257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4e-05	0.0021713	0	0	0	0	0.0184309	0	0	0	0	0	0	0.0012053	0.0023223	0	0	0	0	0	0	0	0	0.0116204	0	0	0	0	0	0	0	7.9e-06	0	0.0207971	0	0	0	0	0	0	0.0006169	0.000636	0	0.0052769	0	0	0	0	0.0005924	0	0	0.006256	0	0	0	0	0	0	0.0038889	0	0	0	0.0046074	0.0001862	0	0	0	0	0	0	0.0198842	0	0	0	0	0	0	0	0	0	0.0088973	0	0	0	0	0	0	0	0.0298782	0.0099111	0	0	0	0	0	0.0039557	0	0.0454879	0	0.0079598	0	0	0	0	0	0	0	0.0071246	0	0	0.0005492	0.0002597	0	0	0	0	0	0	0	0	0	0	0	0	0.0042645	0.0004924	0.0025331	0	0	0	0	0	0	0	0	0	4.84e-05	3.15e-05	0.0007711	0	0	0	0	0	0	0	0	0	0	0.0133289	0	0	0	0	0	0	0	0	2.08e-05	0	0	0	0	0	0	0	0	0.0034946	0	0	0	0	0	0	0	0.0064926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paraprevotella_unclassified	NA	0	F	0	0	0.0206797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0294035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0215229	0	0	0	0	0.0040908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0024498	0.0019139	0.0225059	0.0014379	0.0117015	0.0023088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0060508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004038	0	0	0	0.0006864	0.0078471	0	0	0	0	0.040986	0	0	0	0	0	0	0.0032363	0.0046794	0	0	0	0	0	0	0	0	0.0244549	0	0	0	0	0	0	0	0.0001568	0	0.0409361	0	0	0	0	0	0	0.0014357	0.0017846	0	0.0112818	0	0	0	0	0.0010183	0	0	0.0152234	0	0	0	0	0	0	0.0100812	0	0	0	0.0074059	0.0012744	0	0	0	0	0	0	0.0451064	0	0	0	0	0	0	0	0	0	0.0187084	0	0	0	0	0	0	0	0.058429	0.0208376	0	0	2.88e-05	0	0	0.0116587	0	0.116257	0	0.0125729	0	0	0	0	0	0	0	0.0206409	0	0	0.0010319	0.0002866	0	0	0	0	0	0	0	0	0	0	0	0	0.0099511	0.0017294	0.0095076	0	0	0	0	0	0	0	0	0	0.0012391	0.0004191	0.0005067	0	0	0	0	0	0	0	0	0	0	0.0128919	1.12e-05	0	0	0	0	0	0	0	0.0001513	0	0	0	0	0	0	0	0	0.0024125	0	0	0	0	0	0	0	0.0111225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0175868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paraprevotella_xylaniphila	NA	0	F	0	0	0.0024113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0040519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0027646	0	0	0	0	0.0079811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002186	0	0.0011859	0.0001093	0.0008783	6.7e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004233	0	0	0	0	0.001063	0	0	0	0	0	0	0.0001329	0.0004822	0	0	0	0	0	0	0	0	0.0006657	0	0	0	0	0	0	0	0	0	0.0010421	0	0	0	0	0	0	0.000119	0.0001794	0	0.0005939	0	0	0	0	0	0	0	0.0009221	0	0	0	0	0	0	0.0006543	0	0	0	0.0006148	5.9e-06	0	0	0	0	0	0	0.0002634	0	0	0	0	0	0	0	0	0	0.0005844	0	0	0	0	0	0	0	0.0010196	5.67e-05	0	0	0	0	0	0.000122	0	0.0007591	0	0.0012828	0	0	0	0	0	0	0	0.000253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.24e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0029699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
