microbe	metabolite	edge_type	microbe_Chia_name	microbe_ID	metabolite_Chia_name	metabolite_ID
Streptococcus mitis NCTC 12261	D-glucose	5	Streptococcus mitis	1056	D-Glucose (Glucose)	2068
Streptococcus mitis NCTC 12261	L-glutamine	5	Streptococcus mitis	1056	L-Glutamine (D-Glutamine, Glutamine)	2134
Streptococcus mitis NCTC 12261	L-glutamate(1-)	5	Streptococcus mitis	1056	L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)	2133
Streptococcus mitis NCTC 12261	Glycine	5	Streptococcus mitis	1056	L-Glycine (Glycine)	2135
Streptococcus mitis NCTC 12261	Glycerol	5	Streptococcus mitis	1056	Glycerol	2098
Streptococcus mitis NCTC 12261	Guanine	5	Streptococcus mitis	1056	Guanine	2105
Streptococcus mitis NCTC 12261	L-histidine	5	Streptococcus mitis	1056	L-Histidine (Histidine)	2136
Streptococcus mitis NCTC 12261	L-isoleucine	5	Streptococcus mitis	1056	L-Isoleucine (Isoleucine)	2140
Streptococcus mitis NCTC 12261	Lactose	5	Streptococcus mitis	1056	Lactose	2157
Streptococcus mitis NCTC 12261	L-leucine	5	Streptococcus mitis	1056	L-Leucine (Leucine)	2142
Streptococcus mitis NCTC 12261	L-lysinium(1+)	5	Streptococcus mitis	1056	L-Lysine (Lysine, D-Lysine)	2143
Streptococcus mitis NCTC 12261	Maltose	5	Streptococcus mitis	1056	Maltose	2161
Streptococcus mitis NCTC 12261	D-Mannose	5	Streptococcus mitis	1056	D-Mannose (Mannose)	2072
Streptococcus mitis NCTC 12261	L-methionine	2	Streptococcus mitis	1056	L-Methionine (D-Methionine)	2145
Streptococcus mitis NCTC 12261	L-methionine	5	Streptococcus mitis	1056	L-Methionine (D-Methionine)	2145
Streptococcus mitis NCTC 12261	D-Mannitol	5	Streptococcus mitis	1056	D-Mannitol (Mannitol)	2071
Streptococcus mitis NCTC 12261	Menaquinone 8	5	Streptococcus mitis	1056	Menaquinone (Vitamin K2)	2163
Streptococcus mitis NCTC 12261	Nicotinate	5	Streptococcus mitis	1056	Niacin (Vitamin B3, Nicotinic acid, Nicotinate, Nicotinamide, Vitamin B3)	2179
Streptococcus mitis NCTC 12261	Ammonium	5	Streptococcus mitis	1056	NH3 (Ammonia, NH4+, Ammonium)	2178
Streptococcus mitis NCTC 12261	Nitrite	5	Streptococcus mitis	1056	Nitrite	2182
Streptococcus mitis NCTC 12261	Nitrate	2	Streptococcus mitis	1056	Nitrate	2180
Streptococcus mitis NCTC 12261	Ornithine	5	Streptococcus mitis	1056	L-Ornithine (Ornithine)	2146
Streptococcus mitis NCTC 12261	Phenylalanine	5	Streptococcus mitis	1056	L-Phenylalanine (Phenylalanine, D-Phenylalanine)	2147
Streptococcus mitis NCTC 12261	propionate	5	Streptococcus mitis	1056	Propanoate (Propionate)	2201
Streptococcus mitis NCTC 12261	L-proline	5	Streptococcus mitis	1056	L-Proline (Proline, D-Proline)	2148
Streptococcus mitis NCTC 12261	D-ribose	5	Streptococcus mitis	1056	D-Ribose (Ribose)	2074
Streptococcus mitis NCTC 12261	Riboflavin	5	Streptococcus mitis	1056	Riboflavin (Vitamin B2)	2210
Streptococcus mitis NCTC 12261	Serine	5	Streptococcus mitis	1056	L-Serine (Serine, D-Serine)	2151
Streptococcus mitis NCTC 12261	sulfate	5	Streptococcus mitis	1056	Sulfate (Sulfuric acid)	2219
Streptococcus mitis NCTC 12261	Spermidine	5	Streptococcus mitis	1056	Spermidine	2212
Streptococcus mitis NCTC 12261	Succinate	5	Streptococcus mitis	1056	Succinate	2217
Streptococcus mitis NCTC 12261	Sucrose	5	Streptococcus mitis	1056	Sucrose	2218
Streptococcus mitis NCTC 12261	Thiamin	5	Streptococcus mitis	1056	Thiamine (Vitamin B1, Thiamin)	2226
Streptococcus mitis NCTC 12261	L-threonine	5	Streptococcus mitis	1056	L-Threonine (Threonine)	2153
Streptococcus mitis NCTC 12261	Thymidine	5	Streptococcus mitis	1056	Thymidine	2228
Streptococcus mitis NCTC 12261	Trehalose	5	Streptococcus mitis	1056	Trehalose	2231
Streptococcus mitis NCTC 12261	L-tyrosine	5	Streptococcus mitis	1056	L-Tyrosine (Tyrosine)	2155
Streptococcus mitis NCTC 12261	uracil	5	Streptococcus mitis	1056	Uracil	2237
Streptococcus mitis NCTC 12261	Uridine	5	Streptococcus mitis	1056	Uridine	2239
Streptococcus mitis NCTC 12261	L-valine	5	Streptococcus mitis	1056	L-Valine (Valine, D-Valine)	2156
Streptococcus mitis NCTC 12261	Xanthine	5	Streptococcus mitis	1056	Xanthine	2241
Roseburia inulinivorans DSM 16841	(S)-propane-1,2-diol	5	Roseburia inulinivorans	953	1,2-propanediol (Propene diol, Propylene glycol, [R]-1,2-propanediol, [R]-propane-1,2-diol, [S]-1,2-propanediol, [S]-propane-1,2-diol)	2004
Roseburia inulinivorans DSM 16841	acetaldehyde	5	Roseburia inulinivorans	953	Acetaldehyde	2013
Roseburia inulinivorans DSM 16841	N-acetyl-D-glucosamine	5	Roseburia inulinivorans	953	N-Acetyl-D-Glucosamine (N-Acetylglucosamine)	2172
Roseburia inulinivorans DSM 16841	acetate	5	Roseburia inulinivorans	953	Acetate	2014
Roseburia inulinivorans DSM 16841	Adenosylcobalamin	5	Roseburia inulinivorans	953	Adenosylcobalamin (Vitamin B12, Cobamide coenzyme, Cob[II]alamin, Vitamin B12r, Cob[I]alamin, Vitamin B12s, Aquacobalamin, Cobalamin [III])	2019
Roseburia inulinivorans DSM 16841	L-alanine	5	Roseburia inulinivorans	953	L-Alanine (D-Alanine, Alanine)	2125
Roseburia inulinivorans DSM 16841	Starch	5	Roseburia inulinivorans	953	Starch	2215
Roseburia inulinivorans DSM 16841	D-glucose	5	Roseburia inulinivorans	953	D-Glucose (Glucose)	2068
Roseburia inulinivorans DSM 16841	Starch	5	Roseburia inulinivorans	953	Starch	2215
Roseburia inulinivorans DSM 16841	L-arabinose	5	Roseburia inulinivorans	953	D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose)	2060
Roseburia inulinivorans DSM 16841	L-asparagine	5	Roseburia inulinivorans	953	L-Asparagine (Asparagine)	2128
Roseburia inulinivorans DSM 16841	L-aspartate(1-)	5	Roseburia inulinivorans	953	L-Aspartate (Aspartate, D-Aspartate)	2129
Roseburia inulinivorans DSM 16841	Biotin	5	Roseburia inulinivorans	953	Biotin (Vitamin B7)	2035
Roseburia inulinivorans DSM 16841	butyrate	5	Roseburia inulinivorans	953	Butyrate	2038
Roseburia inulinivorans DSM 16841	cellobiose	5	Roseburia inulinivorans	953	Cellobiose	2043
Roseburia inulinivorans DSM 16841	cytosine	5	Roseburia inulinivorans	953	Cytosine	2059
Roseburia inulinivorans DSM 16841	L-cysteine	5	Roseburia inulinivorans	953	L-Cysteine (Cysteine, D-Cysteine)	2131
Roseburia inulinivorans DSM 16841	ethanol	5	Roseburia inulinivorans	953	Ethanol	2089
Roseburia inulinivorans DSM 16841	Formate	5	Roseburia inulinivorans	953	Formate	2093
Roseburia inulinivorans DSM 16841	D-Fructose	5	Roseburia inulinivorans	953	D-Fructose (Fructose)	2061
Roseburia inulinivorans DSM 16841	L-fucose	5	Roseburia inulinivorans	953	L-Fucose	2132
Roseburia inulinivorans DSM 16841	D-Galactose	5	Roseburia inulinivorans	953	D-Galactose	2064
Roseburia inulinivorans DSM 16841	L-glutamine	5	Roseburia inulinivorans	953	L-Glutamine (D-Glutamine, Glutamine)	2134
Roseburia inulinivorans DSM 16841	L-glutamate(1-)	5	Roseburia inulinivorans	953	L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)	2133
Roseburia inulinivorans DSM 16841	Glycine	5	Roseburia inulinivorans	953	L-Glycine (Glycine)	2135
Roseburia inulinivorans DSM 16841	Hydrogen	5	Roseburia inulinivorans	953	H2 (Hydrogen)	2107
Roseburia inulinivorans DSM 16841	Hexadecanoate (n-C16:0)	5	Roseburia inulinivorans	953	Palmitate (Palmitic acid, Hexadecanoic acid, Hexadecanoate)	2189
Roseburia inulinivorans DSM 16841	L-histidine	5	Roseburia inulinivorans	953	L-Histidine (Histidine)	2136
Roseburia inulinivorans DSM 16841	L-isoleucine	5	Roseburia inulinivorans	953	L-Isoleucine (Isoleucine)	2140
Roseburia inulinivorans DSM 16841	L-leucine	5	Roseburia inulinivorans	953	L-Leucine (Leucine)	2142
Roseburia inulinivorans DSM 16841	L-lysinium(1+)	5	Roseburia inulinivorans	953	L-Lysine (Lysine, D-Lysine)	2143
Roseburia inulinivorans DSM 16841	Maltose	5	Roseburia inulinivorans	953	Maltose	2161
Roseburia inulinivorans DSM 16841	Melibiose	5	Roseburia inulinivorans	953	Melibiose	2162
Roseburia inulinivorans DSM 16841	L-methionine	2	Roseburia inulinivorans	953	L-Methionine (D-Methionine)	2145
Roseburia inulinivorans DSM 16841	L-methionine	5	Roseburia inulinivorans	953	L-Methionine (D-Methionine)	2145
Roseburia inulinivorans DSM 16841	Nicotinate	5	Roseburia inulinivorans	953	Niacin (Vitamin B3, Nicotinic acid, Nicotinate, Nicotinamide, Vitamin B3)	2179
Roseburia inulinivorans DSM 16841	Ammonium	5	Roseburia inulinivorans	953	NH3 (Ammonia, NH4+, Ammonium)	2178
Roseburia inulinivorans DSM 16841	Nitrate	2	Roseburia inulinivorans	953	Nitrate	2180
Roseburia inulinivorans DSM 16841	octadecanoate (n-C18:0)	5	Roseburia inulinivorans	953	Stearic acid (Stearate, Octadecanoate)	2216
Roseburia inulinivorans DSM 16841	Phenylalanine	5	Roseburia inulinivorans	953	L-Phenylalanine (Phenylalanine, D-Phenylalanine)	2147
Roseburia inulinivorans DSM 16841	propionate	5	Roseburia inulinivorans	953	Propanoate (Propionate)	2201
Roseburia inulinivorans DSM 16841	L-proline	5	Roseburia inulinivorans	953	L-Proline (Proline, D-Proline)	2148
Roseburia inulinivorans DSM 16841	Putrescine	5	Roseburia inulinivorans	953	Putrescine	2203
Roseburia inulinivorans DSM 16841	Pyridoxal	5	Roseburia inulinivorans	953	Pyridoxal (Vitamin B6, Pyridoxine, Pyridoxamine, Vitamin B6)	2204
Roseburia inulinivorans DSM 16841	D-ribose	5	Roseburia inulinivorans	953	D-Ribose (Ribose)	2074
Roseburia inulinivorans DSM 16841	Riboflavin	5	Roseburia inulinivorans	953	Riboflavin (Vitamin B2)	2210
Roseburia inulinivorans DSM 16841	Serine	5	Roseburia inulinivorans	953	L-Serine (Serine, D-Serine)	2151
Roseburia inulinivorans DSM 16841	sulfate	5	Roseburia inulinivorans	953	Sulfate (Sulfuric acid)	2219
Roseburia inulinivorans DSM 16841	Spermidine	5	Roseburia inulinivorans	953	Spermidine	2212
Roseburia inulinivorans DSM 16841	Sucrose	5	Roseburia inulinivorans	953	Sucrose	2218
Roseburia inulinivorans DSM 16841	Taurine	2	Roseburia inulinivorans	953	Taurine	2221
Roseburia inulinivorans DSM 16841	Thiamin	5	Roseburia inulinivorans	953	Thiamine (Vitamin B1, Thiamin)	2226
Roseburia inulinivorans DSM 16841	L-threonine	5	Roseburia inulinivorans	953	L-Threonine (Threonine)	2153
Roseburia inulinivorans DSM 16841	L-tryptophan	5	Roseburia inulinivorans	953	L-Tryptophan (Tryptophan)	2154
Roseburia inulinivorans DSM 16841	tetradecanoate (n-C14:0)	5	Roseburia inulinivorans	953	Myristic acid (Tetradecanoic acid, Tetradecanoate)	2171
Roseburia inulinivorans DSM 16841	L-tyrosine	5	Roseburia inulinivorans	953	L-Tyrosine (Tyrosine)	2155
Roseburia inulinivorans DSM 16841	uracil	5	Roseburia inulinivorans	953	Uracil	2237
Roseburia inulinivorans DSM 16841	Urea	5	Roseburia inulinivorans	953	Urea	2238
Roseburia inulinivorans DSM 16841	L-valine	5	Roseburia inulinivorans	953	L-Valine (Valine, D-Valine)	2156
Butyrivibrio crossotus DSM 2876	acetaldehyde	5	Butyrivibrio crossotus	214	Acetaldehyde	2013
Butyrivibrio crossotus DSM 2876	acetate	5	Butyrivibrio crossotus	214	Acetate	2014
Butyrivibrio crossotus DSM 2876	L-alanine	5	Butyrivibrio crossotus	214	L-Alanine (D-Alanine, Alanine)	2125
Butyrivibrio crossotus DSM 2876	Starch	5	Butyrivibrio crossotus	214	Starch	2215
Butyrivibrio crossotus DSM 2876	D-glucose	5	Butyrivibrio crossotus	214	D-Glucose (Glucose)	2068
Butyrivibrio crossotus DSM 2876	Starch	5	Butyrivibrio crossotus	214	Starch	2215
Butyrivibrio crossotus DSM 2876	L-arabinose	5	Butyrivibrio crossotus	214	D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose)	2060
Butyrivibrio crossotus DSM 2876	L-asparagine	5	Butyrivibrio crossotus	214	L-Asparagine (Asparagine)	2128
Butyrivibrio crossotus DSM 2876	L-aspartate(1-)	5	Butyrivibrio crossotus	214	L-Aspartate (Aspartate, D-Aspartate)	2129
Butyrivibrio crossotus DSM 2876	Biotin	5	Butyrivibrio crossotus	214	Biotin (Vitamin B7)	2035
Butyrivibrio crossotus DSM 2876	butyrate	5	Butyrivibrio crossotus	214	Butyrate	2038
Butyrivibrio crossotus DSM 2876	L-cysteine	5	Butyrivibrio crossotus	214	L-Cysteine (Cysteine, D-Cysteine)	2131
Butyrivibrio crossotus DSM 2876	ethanol	5	Butyrivibrio crossotus	214	Ethanol	2089
Butyrivibrio crossotus DSM 2876	Formate	5	Butyrivibrio crossotus	214	Formate	2093
Butyrivibrio crossotus DSM 2876	D-Fructose	5	Butyrivibrio crossotus	214	D-Fructose (Fructose)	2061
Butyrivibrio crossotus DSM 2876	D-Galactose	5	Butyrivibrio crossotus	214	D-Galactose	2064
Butyrivibrio crossotus DSM 2876	L-glutamate(1-)	5	Butyrivibrio crossotus	214	L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)	2133
Butyrivibrio crossotus DSM 2876	Glycine	5	Butyrivibrio crossotus	214	L-Glycine (Glycine)	2135
Butyrivibrio crossotus DSM 2876	glycine betaine	5	Butyrivibrio crossotus	214	Betaine (Glycine betaine)	2033
Butyrivibrio crossotus DSM 2876	L-histidine	5	Butyrivibrio crossotus	214	L-Histidine (Histidine)	2136
Butyrivibrio crossotus DSM 2876	L-isoleucine	5	Butyrivibrio crossotus	214	L-Isoleucine (Isoleucine)	2140
Butyrivibrio crossotus DSM 2876	Lactose	5	Butyrivibrio crossotus	214	Lactose	2157
Butyrivibrio crossotus DSM 2876	L-leucine	5	Butyrivibrio crossotus	214	L-Leucine (Leucine)	2142
Butyrivibrio crossotus DSM 2876	L-lysinium(1+)	5	Butyrivibrio crossotus	214	L-Lysine (Lysine, D-Lysine)	2143
Butyrivibrio crossotus DSM 2876	Maltose	5	Butyrivibrio crossotus	214	Maltose	2161
Butyrivibrio crossotus DSM 2876	L-methionine	2	Butyrivibrio crossotus	214	L-Methionine (D-Methionine)	2145
Butyrivibrio crossotus DSM 2876	L-methionine	5	Butyrivibrio crossotus	214	L-Methionine (D-Methionine)	2145
Butyrivibrio crossotus DSM 2876	Nicotinate	5	Butyrivibrio crossotus	214	Niacin (Vitamin B3, Nicotinic acid, Nicotinate, Nicotinamide, Vitamin B3)	2179
Butyrivibrio crossotus DSM 2876	Ammonium	5	Butyrivibrio crossotus	214	NH3 (Ammonia, NH4+, Ammonium)	2178
Butyrivibrio crossotus DSM 2876	Nitrate	2	Butyrivibrio crossotus	214	Nitrate	2180
Butyrivibrio crossotus DSM 2876	L-proline	5	Butyrivibrio crossotus	214	L-Proline (Proline, D-Proline)	2148
Butyrivibrio crossotus DSM 2876	Putrescine	5	Butyrivibrio crossotus	214	Putrescine	2203
Butyrivibrio crossotus DSM 2876	Pyridoxal	5	Butyrivibrio crossotus	214	Pyridoxal (Vitamin B6, Pyridoxine, Pyridoxamine, Vitamin B6)	2204
Butyrivibrio crossotus DSM 2876	D-ribose	5	Butyrivibrio crossotus	214	D-Ribose (Ribose)	2074
Butyrivibrio crossotus DSM 2876	Riboflavin	5	Butyrivibrio crossotus	214	Riboflavin (Vitamin B2)	2210
Butyrivibrio crossotus DSM 2876	sulfate	5	Butyrivibrio crossotus	214	Sulfate (Sulfuric acid)	2219
Butyrivibrio crossotus DSM 2876	Spermidine	5	Butyrivibrio crossotus	214	Spermidine	2212
Butyrivibrio crossotus DSM 2876	Taurine	2	Butyrivibrio crossotus	214	Taurine	2221
Butyrivibrio crossotus DSM 2876	L-threonine	5	Butyrivibrio crossotus	214	L-Threonine (Threonine)	2153
Butyrivibrio crossotus DSM 2876	uracil	5	Butyrivibrio crossotus	214	Uracil	2237
Butyrivibrio crossotus DSM 2876	Urea	5	Butyrivibrio crossotus	214	Urea	2238
Butyrivibrio crossotus DSM 2876	L-valine	5	Butyrivibrio crossotus	214	L-Valine (Valine, D-Valine)	2156
Butyrivibrio crossotus DSM 2876	Xanthine	5	Butyrivibrio crossotus	214	Xanthine	2241
Bifidobacterium animalis lactis AD011	acetaldehyde	5	Bifidobacterium animalis	151	Acetaldehyde	2013
Bifidobacterium animalis lactis AD011	acetate	5	Bifidobacterium animalis	151	Acetate	2014
Bifidobacterium animalis lactis AD011	Adenine	5	Bifidobacterium animalis	151	Adenine	2017
Bifidobacterium animalis lactis AD011	L-alanine	5	Bifidobacterium animalis	151	L-Alanine (D-Alanine, Alanine)	2125
Bifidobacterium animalis lactis AD011	L-arabinose	5	Bifidobacterium animalis	151	D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose)	2060
Bifidobacterium animalis lactis AD011	L-asparagine	5	Bifidobacterium animalis	151	L-Asparagine (Asparagine)	2128
Bifidobacterium animalis lactis AD011	L-aspartate(1-)	5	Bifidobacterium animalis	151	L-Aspartate (Aspartate, D-Aspartate)	2129
Bifidobacterium animalis lactis AD011	Biotin	5	Bifidobacterium animalis	151	Biotin (Vitamin B7)	2035
Bifidobacterium animalis lactis AD011	L-cysteine	5	Bifidobacterium animalis	151	L-Cysteine (Cysteine, D-Cysteine)	2131
Bifidobacterium animalis lactis AD011	Cytidine	5	Bifidobacterium animalis	151	Cytidine	2058
Bifidobacterium animalis lactis AD011	Dextrin	2	Bifidobacterium animalis	151	Dextrin (Maltotriose, Maltodextrin, Maltohexaose, Maltotetraose, Maltooligosaccharide)	2082
Bifidobacterium animalis lactis AD011	ethanol	5	Bifidobacterium animalis	151	Ethanol	2089
Bifidobacterium animalis lactis AD011	L-argininium(1+)	5	Bifidobacterium animalis	151	L-Arginine (Arginine)	2127
Bifidobacterium animalis lactis AD011	Formate	5	Bifidobacterium animalis	151	Formate	2093
Bifidobacterium animalis lactis AD011	D-glucose	5	Bifidobacterium animalis	151	D-Glucose (Glucose)	2068
Bifidobacterium animalis lactis AD011	L-glutamine	5	Bifidobacterium animalis	151	L-Glutamine (D-Glutamine, Glutamine)	2134
Bifidobacterium animalis lactis AD011	L-glutamate(1-)	5	Bifidobacterium animalis	151	L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)	2133
Bifidobacterium animalis lactis AD011	Glycine	5	Bifidobacterium animalis	151	L-Glycine (Glycine)	2135
Bifidobacterium animalis lactis AD011	Glycerol	5	Bifidobacterium animalis	151	Glycerol	2098
Bifidobacterium animalis lactis AD011	L-histidine	5	Bifidobacterium animalis	151	L-Histidine (Histidine)	2136
Bifidobacterium animalis lactis AD011	L-isoleucine	5	Bifidobacterium animalis	151	L-Isoleucine (Isoleucine)	2140
Bifidobacterium animalis lactis AD011	Lactose	5	Bifidobacterium animalis	151	Lactose	2157
Bifidobacterium animalis lactis AD011	L-leucine	5	Bifidobacterium animalis	151	L-Leucine (Leucine)	2142
Bifidobacterium animalis lactis AD011	L-lysinium(1+)	5	Bifidobacterium animalis	151	L-Lysine (Lysine, D-Lysine)	2143
Bifidobacterium animalis lactis AD011	Maltose	5	Bifidobacterium animalis	151	Maltose	2161
Bifidobacterium animalis lactis AD011	Melibiose	5	Bifidobacterium animalis	151	Melibiose	2162
Bifidobacterium animalis lactis AD011	L-methionine	2	Bifidobacterium animalis	151	L-Methionine (D-Methionine)	2145
Bifidobacterium animalis lactis AD011	L-methionine	5	Bifidobacterium animalis	151	L-Methionine (D-Methionine)	2145
Bifidobacterium animalis lactis AD011	Nicotinate	5	Bifidobacterium animalis	151	Niacin (Vitamin B3, Nicotinic acid, Nicotinate, Nicotinamide, Vitamin B3)	2179
Bifidobacterium animalis lactis AD011	Ammonium	5	Bifidobacterium animalis	151	NH3 (Ammonia, NH4+, Ammonium)	2178
Bifidobacterium animalis lactis AD011	Ornithine	5	Bifidobacterium animalis	151	L-Ornithine (Ornithine)	2146
Bifidobacterium animalis lactis AD011	Phenylalanine	5	Bifidobacterium animalis	151	L-Phenylalanine (Phenylalanine, D-Phenylalanine)	2147
Bifidobacterium animalis lactis AD011	L-proline	5	Bifidobacterium animalis	151	L-Proline (Proline, D-Proline)	2148
Bifidobacterium animalis lactis AD011	Pyridoxal	5	Bifidobacterium animalis	151	Pyridoxal (Vitamin B6, Pyridoxine, Pyridoxamine, Vitamin B6)	2204
Bifidobacterium animalis lactis AD011	Raffinose	5	Bifidobacterium animalis	151	Raffinose	2206
Bifidobacterium animalis lactis AD011	D-ribose	5	Bifidobacterium animalis	151	D-Ribose (Ribose)	2074
Bifidobacterium animalis lactis AD011	Riboflavin	5	Bifidobacterium animalis	151	Riboflavin (Vitamin B2)	2210
Bifidobacterium animalis lactis AD011	Serine	5	Bifidobacterium animalis	151	L-Serine (Serine, D-Serine)	2151
Bifidobacterium animalis lactis AD011	sulfate	5	Bifidobacterium animalis	151	Sulfate (Sulfuric acid)	2219
Bifidobacterium animalis lactis AD011	Stachyose	2	Bifidobacterium animalis	151	Stachyose	2214
Bifidobacterium animalis lactis AD011	Succinate	5	Bifidobacterium animalis	151	Succinate	2217
Bifidobacterium animalis lactis AD011	Sucrose	5	Bifidobacterium animalis	151	Sucrose	2218
Bifidobacterium animalis lactis AD011	Taurine	2	Bifidobacterium animalis	151	Taurine	2221
Bifidobacterium animalis lactis AD011	L-threonine	5	Bifidobacterium animalis	151	L-Threonine (Threonine)	2153
Bifidobacterium animalis lactis AD011	L-tryptophan	5	Bifidobacterium animalis	151	L-Tryptophan (Tryptophan)	2154
Bifidobacterium animalis lactis AD011	L-tyrosine	5	Bifidobacterium animalis	151	L-Tyrosine (Tyrosine)	2155
Bifidobacterium animalis lactis AD011	uracil	5	Bifidobacterium animalis	151	Uracil	2237
Bifidobacterium animalis lactis AD011	Urea	5	Bifidobacterium animalis	151	Urea	2238
Bifidobacterium animalis lactis AD011	L-valine	5	Bifidobacterium animalis	151	L-Valine (Valine, D-Valine)	2156
Bifidobacterium animalis lactis AD011	Xanthine	5	Bifidobacterium animalis	151	Xanthine	2241
Prevotella disiens FB035-09AN	4-Aminobenzoate	5	Prevotella disiens	871	4-Aminobenzoate (para-amino, Benzoic acid)	2010
Prevotella disiens FB035-09AN	acetaldehyde	5	Prevotella disiens	871	Acetaldehyde	2013
Prevotella disiens FB035-09AN	acetate	5	Prevotella disiens	871	Acetate	2014
Prevotella disiens FB035-09AN	Adenine	5	Prevotella disiens	871	Adenine	2017
